timestamp,open,high,low,close,volume
2023-03-16 00:00:00+00:00,102.4364,102.7899,101.8298,102.3923,1016949
2023-03-17 00:00:00+00:00,102.2505,102.6764,101.7626,102.5884,614160
2023-03-18 00:00:00+00:00,103.8112,104.3287,103.4856,103.4971,989657
2023-03-19 00:00:00+00:00,103.2455,104.3418,102.5534,102.9537,1016125
2023-03-20 00:00:00+00:00,103.1128,103.4006,102.2499,103.1719,353197
2023-03-21 00:00:00+00:00,104.0864,104.651,103.8647,104.0006,725462
2023-03-22 00:00:00+00:00,103.0437,103.7039,102.5804,103.6084,1122179
2023-03-23 00:00:00+00:00,103.9458,104.2784,103.8857,104.2188,1116117
2023-03-24 00:00:00+00:00,103.2967,103.5346,103.0819,103.3656,653897
2023-03-25 00:00:00+00:00,102.6562,102.9302,102.3834,102.9061,1047534
2023-03-26 00:00:00+00:00,102.5906,102.6334,102.3784,102.4246,1306722
2023-03-27 00:00:00+00:00,101.3631,101.5195,100.2868,100.905,1233121
2023-03-28 00:00:00+00:00,101.2675,102.0746,100.3702,101.5381,971414
2023-03-29 00:00:00+00:00,100.7598,101.5404,100.4008,100.9514,859607
2023-03-30 00:00:00+00:00,101.0332,101.2827,100.6033,100.9793,811196
2023-03-31 00:00:00+00:00,101.9768,102.0834,101.4299,101.6048,1140345
2023-04-01 00:00:00+00:00,101.9073,102.4205,101.3733,102.1902,1058531
2023-04-02 00:00:00+00:00,103.121,103.1243,102.5135,103.0628,1188821
2023-04-03 00:00:00+00:00,103.3733,103.6839,102.8796,102.9472,1039562
2023-04-04 00:00:00+00:00,102.0289,102.4817,101.7476,102.4118,1245629
2023-04-05 00:00:00+00:00,102.0244,102.5749,101.8786,102.3212,1028377
2023-04-06 00:00:00+00:00,100.0847,100.6453,99.9135,100.1809,1235406
2023-04-07 00:00:00+00:00,98.2666,98.9699,98.1474,98.3827,1261246
2023-04-08 00:00:00+00:00,96.9468,97.128,96.681,96.7683,758642
2023-04-09 00:00:00+00:00,95.6239,95.9758,95.0015,95.5715,457556
2023-04-10 00:00:00+00:00,95.6796,96.5164,95.2935,96.0655,1463047
2023-04-11 00:00:00+00:00,95.0982,95.5044,94.9674,94.9871,1076997
2023-04-12 00:00:00+00:00,94.4231,94.7663,94.0189,94.5469,485654
2023-04-13 00:00:00+00:00,96.3969,96.6149,95.6593,96.1187,785854
2023-04-14 00:00:00+00:00,95.5635,95.8876,95.05,95.6996,1231562
2023-04-15 00:00:00+00:00,96.4651,97.0051,96.3512,96.6045,916096
2023-04-16 00:00:00+00:00,95.6034,95.8566,94.996,95.4862,846381
2023-04-17 00:00:00+00:00,95.4156,95.9046,95.0678,95.2507,1420264
2023-04-18 00:00:00+00:00,94.2243,94.5073,94.0592,94.1286,685813
2023-04-19 00:00:00+00:00,93.3809,94.2004,93.3041,93.7386,760553
2023-04-20 00:00:00+00:00,94.8632,95.1645,94.6101,94.7475,1063415
2023-04-21 00:00:00+00:00,92.5017,93.2402,92.4009,92.7189,1117136
2023-04-22 00:00:00+00:00,93.2887,93.3844,93.15,93.2389,1148902
2023-04-23 00:00:00+00:00,93.2282,93.937,93.2132,93.5297,1273371
2023-04-24 00:00:00+00:00,92.9373,93.0217,92.8157,92.8433,1059573
2023-04-25 00:00:00+00:00,91.0113,91.2131,90.7781,91.178,1146815
2023-04-26 00:00:00+00:00,91.0066,91.299,90.8236,91.2717,922237
2023-04-27 00:00:00+00:00,90.8226,91.2117,89.6769,90.6757,1018809
2023-04-28 00:00:00+00:00,91.0025,91.1268,90.3418,90.9527,1032260
2023-04-29 00:00:00+00:00,90.862,91.1096,90.7507,90.9886,1064529
2023-04-30 00:00:00+00:00,93.1605,93.5087,92.5877,92.8545,1231761
2023-05-01 00:00:00+00:00,92.4934,92.7435,92.2916,92.5859,1166543
2023-05-02 00:00:00+00:00,91.4172,91.4183,91.3945,91.4106,1013265
2023-05-03 00:00:00+00:00,91.6841,91.9439,91.3643,91.6282,757262
2023-05-04 00:00:00+00:00,91.7644,91.9753,91.3567,91.8934,1020301
2023-05-05 00:00:00+00:00,93.5916,93.6568,93.4237,93.4917,991594
2023-05-06 00:00:00+00:00,94.3776,94.5883,93.9737,94.4918,1057954
2023-05-07 00:00:00+00:00,94.8403,95.5645,94.0,94.9289,1661957
2023-05-08 00:00:00+00:00,97.0061,97.0422,96.1254,96.7068,842868
2023-05-09 00:00:00+00:00,95.0559,95.3683,94.9212,95.2805,1126686
2023-05-10 00:00:00+00:00,94.0111,95.2763,93.6281,94.5269,1320538
2023-05-11 00:00:00+00:00,93.7829,94.0999,93.0101,93.4409,1029400
2023-05-12 00:00:00+00:00,93.5334,93.6264,92.7022,92.9942,1701353
2023-05-13 00:00:00+00:00,91.3221,91.643,91.2717,91.4061,886588
2023-05-14 00:00:00+00:00,91.7475,92.6327,91.7416,92.1514,1097226
2023-05-15 00:00:00+00:00,91.84,91.962,91.7418,91.9047,760358
2023-05-16 00:00:00+00:00,90.1696,90.6675,89.7999,90.2281,894542
2023-05-17 00:00:00+00:00,89.0532,89.1124,88.4591,89.0916,1074680
2023-05-18 00:00:00+00:00,89.2293,89.4674,88.9008,89.4548,1253891
2023-05-19 00:00:00+00:00,90.5341,90.5645,90.4124,90.4152,1095728
2023-05-20 00:00:00+00:00,92.84,92.8413,92.6582,92.7296,1377734
2023-05-21 00:00:00+00:00,95.883,96.8336,95.3499,96.2085,971510
2023-05-22 00:00:00+00:00,96.8772,97.7265,96.5398,96.7237,900349
2023-05-23 00:00:00+00:00,95.9824,96.7086,94.665,95.5367,1811195
2023-05-24 00:00:00+00:00,93.052,93.243,92.7877,93.0157,1118271
2023-05-25 00:00:00+00:00,93.2697,93.3462,92.7437,93.341,784155
2023-05-26 00:00:00+00:00,92.3712,92.6419,92.3525,92.4009,791720
2023-05-27 00:00:00+00:00,92.0579,92.2226,91.8882,91.9296,717196
2023-05-28 00:00:00+00:00,90.8769,91.3667,90.4752,91.2342,1280970
2023-05-29 00:00:00+00:00,91.1174,91.4683,91.0219,91.0834,890686
2023-05-30 00:00:00+00:00,92.2442,92.6854,92.0022,92.3259,1038208
2023-05-31 00:00:00+00:00,92.9083,92.9729,92.3426,92.5198,980947
2023-06-01 00:00:00+00:00,92.3096,92.682,91.8655,92.346,1219447
2023-06-02 00:00:00+00:00,91.5052,91.5995,90.975,91.1598,745976
2023-06-03 00:00:00+00:00,89.044,89.4566,88.9142,89.2672,677328
2023-06-04 00:00:00+00:00,88.8507,89.0851,88.6532,88.7325,1067289
2023-06-05 00:00:00+00:00,88.7472,88.7843,88.1576,88.6829,1180287
2023-06-06 00:00:00+00:00,90.5126,90.6917,90.3797,90.6912,1099759
2023-06-07 00:00:00+00:00,90.8875,91.3935,90.2467,90.851,757163
2023-06-08 00:00:00+00:00,92.2471,93.1016,91.7324,91.9938,1203245
2023-06-09 00:00:00+00:00,91.3607,91.9177,91.3163,91.4278,776841
2023-06-10 00:00:00+00:00,89.7388,90.4879,88.9291,90.0837,843538
2023-06-11 00:00:00+00:00,89.0021,89.1278,88.632,89.0056,716813
2023-06-12 00:00:00+00:00,88.0262,88.2915,87.9921,88.2066,1390347
2023-06-13 00:00:00+00:00,90.5444,91.131,89.929,90.6147,1190026
2023-06-14 00:00:00+00:00,89.6759,90.0265,89.2721,89.6925,1181498
2023-06-15 00:00:00+00:00,90.3059,90.9508,90.0682,90.6558,1374163
2023-06-16 00:00:00+00:00,89.3132,90.4737,89.2376,89.6411,1843794
2023-06-17 00:00:00+00:00,90.8094,91.4278,90.7095,90.7102,487232
2023-06-18 00:00:00+00:00,91.054,91.3039,90.957,91.162,778487
2023-06-19 00:00:00+00:00,90.4654,91.1182,90.2265,90.9931,815147
2023-06-20 00:00:00+00:00,91.1193,91.515,90.9265,90.9572,744754
2023-06-21 00:00:00+00:00,90.2764,90.9275,89.6758,90.2207,676725
2023-06-22 00:00:00+00:00,90.5932,90.7801,90.5469,90.74,910104
2023-06-23 00:00:00+00:00,89.963,90.5724,89.81,90.2321,635018
2023-06-24 00:00:00+00:00,89.0286,89.0572,88.7837,88.86,1100512
2023-06-25 00:00:00+00:00,87.5205,88.0499,86.9174,87.4512,1015509
2023-06-26 00:00:00+00:00,88.1269,88.3807,87.3245,87.652,1144308
2023-06-27 00:00:00+00:00,89.5092,89.5595,89.3007,89.4239,1152318
2023-06-28 00:00:00+00:00,89.6939,89.818,89.3691,89.615,1180902
2023-06-29 00:00:00+00:00,89.458,89.633,89.3631,89.4918,887977
2023-06-30 00:00:00+00:00,89.9919,90.4411,89.3159,89.8254,1636343
2023-07-01 00:00:00+00:00,91.456,91.7515,90.9725,91.3265,1070329
2023-07-02 00:00:00+00:00,91.8505,92.1283,91.404,91.5901,441254
2023-07-03 00:00:00+00:00,91.0204,91.346,90.5978,91.128,699287
2023-07-04 00:00:00+00:00,92.3269,92.4218,92.1037,92.4181,477849
2023-07-05 00:00:00+00:00,92.8288,93.4131,92.6042,92.9297,1005200
2023-07-06 00:00:00+00:00,94.9266,95.0401,94.5638,94.7566,963458
2023-07-07 00:00:00+00:00,95.3102,95.4418,94.8979,94.9869,859472
2023-07-08 00:00:00+00:00,93.4466,93.7606,93.3967,93.5439,1603277
2023-07-09 00:00:00+00:00,91.8677,92.0052,91.5645,91.9562,1164694
2023-07-10 00:00:00+00:00,93.967,94.511,93.7103,93.9001,1217829
2023-07-11 00:00:00+00:00,95.9195,96.3385,95.3494,95.973,720677
2023-07-12 00:00:00+00:00,95.9746,96.0677,95.2673,95.7676,700256
2023-07-13 00:00:00+00:00,94.8322,95.5879,94.6415,95.3177,1011041
2023-07-14 00:00:00+00:00,96.9187,97.8102,96.4611,97.1005,1051902
2023-07-15 00:00:00+00:00,95.5973,96.4767,95.449,95.767,443106
2023-07-16 00:00:00+00:00,94.2078,95.1444,94.042,94.7048,945907
2023-07-17 00:00:00+00:00,95.2785,95.8213,94.4233,95.4869,1004221
2023-07-18 00:00:00+00:00,94.8277,95.558,94.2049,95.0247,935455
2023-07-19 00:00:00+00:00,94.9865,95.41,94.9134,95.0299,755982
2023-07-20 00:00:00+00:00,95.0854,95.5607,94.4413,94.8457,838139
2023-07-21 00:00:00+00:00,95.2083,95.4363,95.0308,95.2613,946942
2023-07-22 00:00:00+00:00,96.7507,97.1311,96.6989,96.9771,1027240
2023-07-23 00:00:00+00:00,97.0869,97.137,96.2336,97.0994,1181437
2023-07-24 00:00:00+00:00,98.1352,98.3765,97.8144,97.902,1324256
2023-07-25 00:00:00+00:00,95.206,95.6601,94.5213,95.417,911695
2023-07-26 00:00:00+00:00,95.173,95.6265,95.0099,95.3698,863153
2023-07-27 00:00:00+00:00,94.4928,94.8069,94.2805,94.3732,1131296
2023-07-28 00:00:00+00:00,92.8995,93.7477,92.5396,92.9462,1183253
2023-07-29 00:00:00+00:00,92.0695,92.1731,91.8775,91.9344,869739
2023-07-30 00:00:00+00:00,91.5563,91.866,91.3553,91.5592,1237118
2023-07-31 00:00:00+00:00,92.7803,92.9519,91.836,92.6328,1293875
2023-08-01 00:00:00+00:00,90.8949,91.1726,90.6747,91.1086,1387505
2023-08-02 00:00:00+00:00,91.1521,91.4004,91.1131,91.1546,1533496
2023-08-03 00:00:00+00:00,90.5677,91.5192,90.2211,90.611,740075
2023-08-04 00:00:00+00:00,89.9999,90.7185,89.9569,90.2485,1004169
2023-08-05 00:00:00+00:00,91.0832,92.0323,90.8823,91.4067,1003383
2023-08-06 00:00:00+00:00,92.1827,92.9666,91.8557,92.0395,970577
2023-08-07 00:00:00+00:00,93.5401,94.0376,93.3258,93.6146,805221
2023-08-08 00:00:00+00:00,93.2273,93.9116,92.7557,93.4437,554331
2023-08-09 00:00:00+00:00,92.6188,92.6545,92.2521,92.639,1027803
2023-08-10 00:00:00+00:00,92.6257,93.0775,91.901,92.3891,769493
2023-08-11 00:00:00+00:00,92.2047,92.8268,91.9737,92.6828,1025798
2023-08-12 00:00:00+00:00,92.5855,93.175,91.9126,92.9003,761786
2023-08-13 00:00:00+00:00,91.459,91.9627,91.0693,91.6506,670102
2023-08-14 00:00:00+00:00,92.0707,92.253,91.7322,91.7661,1070289
2023-08-15 00:00:00+00:00,92.1003,92.3539,91.7141,92.0413,1045276
2023-08-16 00:00:00+00:00,95.1841,95.3916,94.8286,95.0187,1173784
2023-08-17 00:00:00+00:00,97.0526,97.5096,97.0257,97.3038,1655759
2023-08-18 00:00:00+00:00,96.0308,96.4809,96.0172,96.2749,1083186
2023-08-19 00:00:00+00:00,96.0358,96.2353,95.9054,95.9384,1145524
2023-08-20 00:00:00+00:00,94.2094,94.6091,94.1859,94.1969,676731
2023-08-21 00:00:00+00:00,93.626,94.0451,93.4338,93.5096,613927
2023-08-22 00:00:00+00:00,93.8534,93.924,93.3419,93.8933,1474848
2023-08-23 00:00:00+00:00,95.4022,95.5201,95.1559,95.342,722956
2023-08-24 00:00:00+00:00,94.5154,94.7985,94.1549,94.4815,686816
2023-08-25 00:00:00+00:00,93.8827,93.8921,93.2325,93.7172,988270
2023-08-26 00:00:00+00:00,91.3938,91.5909,91.1613,91.2267,972942
2023-08-27 00:00:00+00:00,90.7169,91.2635,90.4358,91.0508,729248
2023-08-28 00:00:00+00:00,89.3941,90.3779,89.3565,89.8509,908508
2023-08-29 00:00:00+00:00,89.4672,89.899,89.133,89.2641,1368812
2023-08-30 00:00:00+00:00,88.5321,88.8671,87.8009,88.2939,758201
2023-08-31 00:00:00+00:00,87.9957,88.7609,87.8273,88.1996,581898
2023-09-01 00:00:00+00:00,85.9151,86.4513,85.4891,86.2782,1282778
2023-09-02 00:00:00+00:00,84.7273,85.0619,84.4933,84.7082,1147689
2023-09-03 00:00:00+00:00,87.2056,87.228,86.7669,87.0217,813844
2023-09-04 00:00:00+00:00,85.9816,86.1155,85.4451,85.6318,525349
2023-09-05 00:00:00+00:00,84.5657,85.1435,84.3665,84.4667,776612
2023-09-06 00:00:00+00:00,86.3818,86.5107,86.2212,86.4546,983588
2023-09-07 00:00:00+00:00,89.5067,90.2168,89.2047,89.6882,1349701
2023-09-08 00:00:00+00:00,88.3869,88.71,88.1259,88.3846,689025
2023-09-09 00:00:00+00:00,87.9263,88.4904,87.7206,87.986,974644
2023-09-10 00:00:00+00:00,88.1727,88.6421,87.954,88.3759,1202543
2023-09-11 00:00:00+00:00,90.7533,90.8568,90.1395,90.3326,285619
2023-09-12 00:00:00+00:00,89.589,89.8346,88.8563,89.227,1310135
2023-09-13 00:00:00+00:00,89.1918,89.4037,88.7509,88.9623,645264
2023-09-14 00:00:00+00:00,89.6611,90.1116,89.0816,89.8485,1099598
2023-09-15 00:00:00+00:00,90.5282,90.5414,89.5784,90.3528,1074004
2023-09-16 00:00:00+00:00,90.0669,90.6591,89.586,89.9363,1325375
2023-09-17 00:00:00+00:00,89.8857,90.0495,89.7716,89.7955,1165277
2023-09-18 00:00:00+00:00,88.5145,88.8488,87.8716,88.264,286812
2023-09-19 00:00:00+00:00,88.1369,88.1693,87.7513,88.01,764566
2023-09-20 00:00:00+00:00,87.8729,88.1372,87.5166,87.7256,1041461
2023-09-21 00:00:00+00:00,88.1202,88.2691,87.6414,87.993,941506
2023-09-22 00:00:00+00:00,87.4575,87.4739,87.0425,87.3899,1143283
2023-09-23 00:00:00+00:00,87.5662,87.9595,87.5184,87.9211,1236809
2023-09-24 00:00:00+00:00,89.0776,89.359,88.6511,89.0607,1182535
2023-09-25 00:00:00+00:00,89.1334,89.4692,88.8497,89.2459,935717
2023-09-26 00:00:00+00:00,89.3931,89.8733,89.083,89.6529,446098
2023-09-27 00:00:00+00:00,90.0665,90.2686,88.7709,89.7237,863355
2023-09-28 00:00:00+00:00,90.087,90.6103,89.5814,89.7344,1124910
2023-09-29 00:00:00+00:00,89.2075,89.6962,88.9088,88.933,672865
2023-09-30 00:00:00+00:00,89.3506,89.4773,88.8617,89.2989,1189382
2023-10-01 00:00:00+00:00,89.4738,89.6,88.625,89.2002,1272517
2023-10-02 00:00:00+00:00,91.5972,91.8131,91.2071,91.5947,1038060
2023-10-03 00:00:00+00:00,93.4825,93.4908,93.3347,93.4396,80866
2023-10-04 00:00:00+00:00,93.6735,94.1189,93.1967,93.9061,616573
2023-10-05 00:00:00+00:00,93.1025,93.6726,92.9446,93.0187,1565856
2023-10-06 00:00:00+00:00,91.7476,91.8737,91.3462,91.735,836038
2023-10-07 00:00:00+00:00,92.8585,93.2099,92.3452,93.1332,404757
2023-10-08 00:00:00+00:00,93.4423,93.8747,93.1565,93.4531,1370574
2023-10-09 00:00:00+00:00,94.0143,94.8028,93.9804,94.0313,1004006
2023-10-10 00:00:00+00:00,92.3739,93.0771,91.1509,91.9981,1331482
2023-10-11 00:00:00+00:00,93.2794,93.56,92.7444,93.0904,1083087
2023-10-12 00:00:00+00:00,93.6385,93.6599,93.3926,93.636,1137567
2023-10-13 00:00:00+00:00,92.3983,92.4858,91.9228,92.3462,1108902
2023-10-14 00:00:00+00:00,91.8193,92.2797,91.4252,91.8101,1209246
2023-10-15 00:00:00+00:00,92.0843,92.1347,91.5302,92.1267,1683229
2023-10-16 00:00:00+00:00,91.9725,92.8967,91.8677,92.1985,1291301
2023-10-17 00:00:00+00:00,91.8393,92.1569,91.4868,91.8707,525898
2023-10-18 00:00:00+00:00,91.6068,91.8208,91.0326,91.7619,1133998
2023-10-19 00:00:00+00:00,91.223,91.6338,91.2202,91.482,1342444
2023-10-20 00:00:00+00:00,91.7752,91.9121,91.574,91.6689,1360810
2023-10-21 00:00:00+00:00,93.4782,94.2305,93.2892,93.3953,872018
2023-10-22 00:00:00+00:00,90.0686,90.5224,89.4381,90.4343,1349483
2023-10-23 00:00:00+00:00,90.1505,90.4637,90.0395,90.1756,1278322
2023-10-24 00:00:00+00:00,90.5914,91.1309,90.2753,90.3871,1771755
2023-10-25 00:00:00+00:00,90.9538,91.1812,90.6848,90.7356,774999
2023-10-26 00:00:00+00:00,90.5325,90.9286,90.1298,90.3222,847779
2023-10-27 00:00:00+00:00,88.3634,88.6858,88.2076,88.3556,908164
2023-10-28 00:00:00+00:00,88.5621,88.75,88.5488,88.732,852933
2023-10-29 00:00:00+00:00,90.4724,91.4095,90.3211,90.695,732993
2023-10-30 00:00:00+00:00,89.0393,89.246,88.8674,88.9698,171197
2023-10-31 00:00:00+00:00,90.0314,90.288,89.8148,89.954,869590
2023-11-01 00:00:00+00:00,89.8551,89.9404,89.5619,89.5932,1110807
2023-11-02 00:00:00+00:00,89.7582,90.5998,88.8846,89.5346,852033
2023-11-03 00:00:00+00:00,88.3388,88.6981,88.1795,88.3653,1580614
2023-11-04 00:00:00+00:00,87.7562,88.4143,87.756,88.0042,1004012
2023-11-05 00:00:00+00:00,89.4034,90.4075,89.39,89.4681,1387308
2023-11-06 00:00:00+00:00,90.1825,90.3009,89.8107,90.138,1078426
2023-11-07 00:00:00+00:00,92.0957,92.5488,91.4159,92.1379,1247922
2023-11-08 00:00:00+00:00,93.4035,93.8104,92.7067,93.526,1083772
2023-11-09 00:00:00+00:00,94.11,94.3501,93.9587,94.056,1410635
2023-11-10 00:00:00+00:00,96.047,96.3037,96.0445,96.1569,1016781
2023-11-11 00:00:00+00:00,96.5641,96.9084,96.5019,96.7017,1148836
2023-11-12 00:00:00+00:00,97.7964,98.4751,97.5567,97.7274,1109899
2023-11-13 00:00:00+00:00,97.2858,97.4492,97.0415,97.3745,913514
2023-11-14 00:00:00+00:00,97.5217,97.6603,97.1242,97.4678,1121494
2023-11-15 00:00:00+00:00,96.6865,97.2292,96.4498,96.6266,1670315
2023-11-16 00:00:00+00:00,97.598,98.2907,97.5017,97.8505,918880
2023-11-17 00:00:00+00:00,96.3149,96.6972,95.5476,96.4201,1125839
2023-11-18 00:00:00+00:00,97.7048,97.9119,97.1036,97.3868,1377333
2023-11-19 00:00:00+00:00,96.909,97.1728,96.4615,97.1647,1342075
2023-11-20 00:00:00+00:00,98.1486,99.2034,97.9095,98.6208,1003514
2023-11-21 00:00:00+00:00,99.1506,99.6562,98.8209,99.5701,284983
2023-11-22 00:00:00+00:00,101.8993,102.2719,101.6331,101.8925,1155010
2023-11-23 00:00:00+00:00,102.8544,102.9683,102.5127,102.8472,334157
2023-11-24 00:00:00+00:00,100.8154,101.4479,100.2214,100.8423,1440981
2023-11-25 00:00:00+00:00,101.0471,101.0944,100.4356,100.7693,1050842
2023-11-26 00:00:00+00:00,98.704,99.5826,98.6195,99.3041,1299902
2023-11-27 00:00:00+00:00,98.7581,99.4591,98.3908,98.6695,729366
2023-11-28 00:00:00+00:00,100.9349,101.3449,100.5563,100.5781,534247
2023-11-29 00:00:00+00:00,101.1423,101.7372,100.7152,101.4013,1078226
2023-11-30 00:00:00+00:00,100.4377,100.6269,100.2803,100.5243,989918
2023-12-01 00:00:00+00:00,99.0911,99.415,98.8743,99.2604,852537
2023-12-02 00:00:00+00:00,99.112,100.0112,99.079,99.3132,1025398
2023-12-03 00:00:00+00:00,97.7419,97.9875,97.6608,97.8143,1830230
2023-12-04 00:00:00+00:00,97.3168,97.5587,96.9074,97.0022,1250357
2023-12-05 00:00:00+00:00,97.8026,98.8046,96.8517,97.3959,1314849
2023-12-06 00:00:00+00:00,98.7604,98.9155,98.4242,98.8357,1253181
2023-12-07 00:00:00+00:00,100.0397,100.3414,99.3874,99.6085,1443838
2023-12-08 00:00:00+00:00,96.7935,96.95,96.7816,96.7857,942978
2023-12-09 00:00:00+00:00,97.5563,97.7182,96.8463,97.1691,383571
2023-12-10 00:00:00+00:00,97.2483,97.4625,96.6979,97.2689,943424
2023-12-11 00:00:00+00:00,97.8181,98.1998,97.3048,97.7891,1243520
2023-12-12 00:00:00+00:00,99.8953,100.7675,99.0438,99.8126,709059
2023-12-13 00:00:00+00:00,97.9667,98.0877,97.251,97.263,947090
2023-12-14 00:00:00+00:00,96.7394,97.0072,96.1447,96.5529,792469
